Ensembl Gene ID	UniProt Gene Name
ENSMUSG00000050565	Q8BYU6
ENSMUSG00000067870	
ENSMUSG00000034171	O08914
ENSMUSG00000018585	O08997
ENSMUSG00000103059	
ENSMUSG00000103380	
ENSMUSG00000081016	
ENSMUSG00000021879	
ENSMUSG00000103873	
ENSMUSG00000027401	Q08189
ENSMUSG00000073147	
ENSMUSG00000083413	
ENSMUSG00000093420	
ENSMUSG00000075566	Q3V4B7
ENSMUSG00000108792	
ENSMUSG00000098143	
ENSMUSG00000024534	E9Q4E2
ENSMUSG00000024534	Q3V1N2
ENSMUSG00000024534	G5E848
ENSMUSG00000104886	
ENSMUSG00000084986	
ENSMUSG00000105994	
ENSMUSG00000038500	Q3V0R7
ENSMUSG00000038500	Q811B5
ENSMUSG00000099915	
ENSMUSG00000107797	
ENSMUSG00000043740	Q6QX36
ENSMUSG00000043740	A6XA72
ENSMUSG00000028484	Q99JF8
ENSMUSG00000027164	P70196
ENSMUSG00000026074	B2RUE8
ENSMUSG00000026074	B7ZNR9
ENSMUSG00000060407	P56593
ENSMUSG00000035697	G3X9Q3
ENSMUSG00000089764	
ENSMUSG00000030049	Q9CQS6
ENSMUSG00000028528	Q80TZ3
ENSMUSG00000075206	
ENSMUSG00000108654	
ENSMUSG00000093753	
ENSMUSG00000081210	
ENSMUSG00000100394	
ENSMUSG00000100011	
ENSMUSG00000084267	
ENSMUSG00000086932	
ENSMUSG00000082757	
ENSMUSG00000087052	
ENSMUSG00000101390	
ENSMUSG00000049881	
ENSMUSG00000104998	
ENSMUSG00000104865	
ENSMUSG00000084186	
ENSMUSG00000046942	Q9CWV4
ENSMUSG00000072874	
ENSMUSG00000062757	
ENSMUSG00000087265	
ENSMUSG00000049999	A2AJW4
ENSMUSG00000020889	Q3UV55
ENSMUSG00000042492	Q8BHL3
ENSMUSG00000100144	
ENSMUSG00000097368	
ENSMUSG00000099699	
ENSMUSG00000107306	
ENSMUSG00000083208	
ENSMUSG00000030046	Q9R229
ENSMUSG00000093683	
ENSMUSG00000020604	Q3TYD4
ENSMUSG00000102372	
ENSMUSG00000089936	
ENSMUSG00000020546	Q9WV89
ENSMUSG00000100974	
ENSMUSG00000102999	
ENSMUSG00000106956	
ENSMUSG00000107926	
ENSMUSG00000103705	
ENSMUSG00000047155	Q6A152
ENSMUSG00000097686	
ENSMUSG00000049807	
ENSMUSG00000106086	
ENSMUSG00000104547	
ENSMUSG00000092545	
ENSMUSG00000105540	
ENSMUSG00000102817	
ENSMUSG00000080998	
ENSMUSG00000082511	
ENSMUSG00000030654	Q80ZW9
ENSMUSG00000030654	Q9JKW0
ENSMUSG00000029592	Q3UN04
ENSMUSG00000019718	Q9CXA2
ENSMUSG00000042367	P28231
ENSMUSG00000027710	Q8JZN5
ENSMUSG00000038058	Q540J8
ENSMUSG00000038058	Q8BHB0
ENSMUSG00000017007	Q3V2I2
ENSMUSG00000017007	O08674
ENSMUSG00000100147	
ENSMUSG00000058884	
ENSMUSG00000093549	
ENSMUSG00000042042	Q8C1F4
ENSMUSG00000053730	Q810L4
ENSMUSG00000086194	
ENSMUSG00000064145	Q3TK92
ENSMUSG00000064145	Q9Z1K6
ENSMUSG00000084327	
ENSMUSG00000054135	
ENSMUSG00000020271	Q5SRY7
ENSMUSG00000105505	
ENSMUSG00000022602	Q9WV31
ENSMUSG00000053460	B2RS80
ENSMUSG00000053460	Q9QYC7
ENSMUSG00000027207	Q8BUU7
ENSMUSG00000027207	Q3U3H5
ENSMUSG00000027207	Q68FH4
ENSMUSG00000029535	Q9D8Z2
ENSMUSG00000044701	Q8K3I6
ENSMUSG00000092389	
ENSMUSG00000082381	
ENSMUSG00000078919	O70152
ENSMUSG00000029056	Q80YV4
ENSMUSG00000100696	
ENSMUSG00000107689	
ENSMUSG00000081107	
ENSMUSG00000015214	Q8CIU3
ENSMUSG00000015214	Q8CIU6
ENSMUSG00000015214	Q8CIU5
ENSMUSG00000015214	Q9Z2C4
ENSMUSG00000072966	Q8BUY8
ENSMUSG00000036845	Q9D8N6
ENSMUSG00000084798	
ENSMUSG00000093688	
ENSMUSG00000086075	
ENSMUSG00000031985	Q545P6
ENSMUSG00000031985	Q05DV2
ENSMUSG00000031985	P98192
ENSMUSG00000059552	I7HIK9
ENSMUSG00000059552	Q549C9
ENSMUSG00000059552	Q80ZA1
ENSMUSG00000059552	P02340
ENSMUSG00000108537	
ENSMUSG00000079111	Q9CQM2
ENSMUSG00000029455	Q544B1
ENSMUSG00000029455	P47738
ENSMUSG00000097455	
ENSMUSG00000082018	
ENSMUSG00000093978	
ENSMUSG00000087545	
ENSMUSG00000108451	
ENSMUSG00000048349	P17208
ENSMUSG00000108436	
ENSMUSG00000074625	E9Q6X9
ENSMUSG00000029594	Q8R3C6
ENSMUSG00000040213	Q71RI9
ENSMUSG00000033943	A2AWL7
ENSMUSG00000027007	Q922B9
ENSMUSG00000038271	Q8BXL9
ENSMUSG00000063179	Q8BP74
ENSMUSG00000020231	Q8BWT5
ENSMUSG00000085218	
ENSMUSG00000004837	Q9CX99
ENSMUSG00000000339	Q9D7H3
ENSMUSG00000064068	
ENSMUSG00000025609	O89050
ENSMUSG00000029165	Q09M02
ENSMUSG00000022253	Q8C5H8
ENSMUSG00000085448	
ENSMUSG00000086222	
ENSMUSG00000025869	Q9CPT5
ENSMUSG00000105059	
ENSMUSG00000103858	
ENSMUSG00000027238	Q6P5H6
ENSMUSG00000106028	
ENSMUSG00000108483	
ENSMUSG00000056234	Q5U4H9
ENSMUSG00000083147	
ENSMUSG00000082842	
ENSMUSG00000075181	
ENSMUSG00000049401	Q99PG2
ENSMUSG00000040055	Q3URC5
ENSMUSG00000040055	P70689
ENSMUSG00000099459	
ENSMUSG00000105803	
ENSMUSG00000059023	Q8VGF5
ENSMUSG00000097163	
ENSMUSG00000037025	P35583
ENSMUSG00000081260	
ENSMUSG00000005268	G3UVW6
ENSMUSG00000005268	Q08501
ENSMUSG00000056605	Q6IME9
ENSMUSG00000053391	Q8VGH2
ENSMUSG00000049643	G5E8E3
ENSMUSG00000104739	
ENSMUSG00000033533	Q91VA0
ENSMUSG00000004285	Q9D1K2
ENSMUSG00000107456	
ENSMUSG00000003458	P57716
ENSMUSG00000082536	
ENSMUSG00000027639	
ENSMUSG00000075090	
ENSMUSG00000104560	
ENSMUSG00000075605	
ENSMUSG00000015980	Q80YS5
ENSMUSG00000105421	
ENSMUSG00000082351	
ENSMUSG00000028271	Q3ULN2
ENSMUSG00000028271	P62915
ENSMUSG00000087210	
ENSMUSG00000085099	
ENSMUSG00000020346	Q544F0
ENSMUSG00000020346	P27808
ENSMUSG00000105221	
ENSMUSG00000040838	
ENSMUSG00000067063	
ENSMUSG00000070476	
ENSMUSG00000020123	Q3U1H9
ENSMUSG00000020123	Q62463
ENSMUSG00000032344	D3Z5R0
ENSMUSG00000032344	Q8C6L5
ENSMUSG00000075153	Q7TR42
ENSMUSG00000108203	
ENSMUSG00000040084	Q9Z1S0
ENSMUSG00000103258	
ENSMUSG00000107650	
ENSMUSG00000045625	Q8BTP0
ENSMUSG00000104698	
ENSMUSG00000083832	
ENSMUSG00000090782	
ENSMUSG00000085501	
ENSMUSG00000098014	
ENSMUSG00000075221	Q8VGC6
ENSMUSG00000010651	Q3UKM0
ENSMUSG00000010651	Q8VCH0
ENSMUSG00000081687	
ENSMUSG00000093861	
ENSMUSG00000106237	
ENSMUSG00000100373	
ENSMUSG00000096661	
ENSMUSG00000053251	Q7TS33
ENSMUSG00000035107	Q91ZV3
ENSMUSG00000038192	A2ADM9
ENSMUSG00000038192	O55233
ENSMUSG00000038024	A6H8H2
ENSMUSG00000029591	Q791V7
ENSMUSG00000029591	P97931
ENSMUSG00000095612	
ENSMUSG00000076874	A0A0G2JF27
ENSMUSG00000078685	
ENSMUSG00000030968	Q9DAN1
ENSMUSG00000026924	
ENSMUSG00000107816	
ENSMUSG00000028804	
ENSMUSG00000093579	
ENSMUSG00000041741	B2RR84
ENSMUSG00000041741	Q9Z0X4
ENSMUSG00000106035	
ENSMUSG00000102522	
ENSMUSG00000051437	Q14DL0
ENSMUSG00000108760	
ENSMUSG00000063480	Q9D0T1
ENSMUSG00000083813	
ENSMUSG00000075151	Q0VBI4
ENSMUSG00000082841	
ENSMUSG00000107610	
ENSMUSG00000029369	O89020
ENSMUSG00000043441	Q3UVY1
ENSMUSG00000108283	
ENSMUSG00000075161	
ENSMUSG00000087106	
ENSMUSG00000038623	P58749
ENSMUSG00000086733	
ENSMUSG00000103111	
ENSMUSG00000025932	Q8C9D0
ENSMUSG00000025932	P97767
ENSMUSG00000040740	A2ADF7
ENSMUSG00000051198	
ENSMUSG00000097545	
ENSMUSG00000052557	Q8CA72
ENSMUSG00000063232	
ENSMUSG00000084372	
ENSMUSG00000103571	
ENSMUSG00000038671	Q80SX7
ENSMUSG00000038671	Q8BXL7
ENSMUSG00000074930	
ENSMUSG00000107911	
ENSMUSG00000001166	Q924S2
ENSMUSG00000072324	
ENSMUSG00000102037	Q07440
ENSMUSG00000061778	
ENSMUSG00000046324	Q3UVK0
ENSMUSG00000108637	
ENSMUSG00000087380	
ENSMUSG00000026785	Q8K045
ENSMUSG00000058756	P63058
ENSMUSG00000090472	
ENSMUSG00000107359	
ENSMUSG00000040731	Q3TG58
ENSMUSG00000040731	Q564E5
ENSMUSG00000040731	Q9WUK2
ENSMUSG00000057060	Q1LZI2
ENSMUSG00000090598	
ENSMUSG00000095136	
ENSMUSG00000028738	Q925I4
ENSMUSG00000022886	Q9JHK0
ENSMUSG00000093796	
ENSMUSG00000108322	
ENSMUSG00000044899	Q8VGW1
ENSMUSG00000046790	Q7TQV4
ENSMUSG00000036030	Q2EY15
ENSMUSG00000108682	
ENSMUSG00000000805	Q64444
ENSMUSG00000087323	
ENSMUSG00000103035	
ENSMUSG00000097822	
ENSMUSG00000095512	
ENSMUSG00000106705	
ENSMUSG00000032845	Q91ZB0
ENSMUSG00000095126	
ENSMUSG00000056145	
ENSMUSG00000084017	
ENSMUSG00000017774	Q9WTI7
ENSMUSG00000105166	
ENSMUSG00000085568	
ENSMUSG00000101283	
ENSMUSG00000042985	
ENSMUSG00000103764	
ENSMUSG00000101968	
ENSMUSG00000079516	Q794C6
ENSMUSG00000079516	O09037
ENSMUSG00000031158	Q545H3
ENSMUSG00000031158	Q9Z0V7
ENSMUSG00000081693	
ENSMUSG00000026271	A0A0A0MQ77
ENSMUSG00000026271	Q3TBY9
ENSMUSG00000026271	Q9ES90
ENSMUSG00000090118	
ENSMUSG00000079409	Q497R9
ENSMUSG00000025213	Q8BJ66
ENSMUSG00000101611	
ENSMUSG00000000003	Q3UV89
ENSMUSG00000000003	O08976
ENSMUSG00000025958	Q62347
ENSMUSG00000025958	Q547S9
ENSMUSG00000025958	Q543W0
ENSMUSG00000025958	Q61441
ENSMUSG00000025958	Q01147
ENSMUSG00000070690	
ENSMUSG00000029475	Q6P1G2
ENSMUSG00000101769	
ENSMUSG00000074004	Q3USF0
ENSMUSG00000102156	
ENSMUSG00000053754	Q09XV5
ENSMUSG00000090806	
ENSMUSG00000006215	Q60821
ENSMUSG00000044320	A2APZ1
ENSMUSG00000100602	
ENSMUSG00000102869	
ENSMUSG00000086205	
ENSMUSG00000023403	Q99MW1
ENSMUSG00000035772	Q924T2
ENSMUSG00000042377	Q5SWY7
ENSMUSG00000094439	
ENSMUSG00000053961	Q5GAN1
ENSMUSG00000104450	
ENSMUSG00000022860	Q8BVU2
ENSMUSG00000022860	Q9CXM0
ENSMUSG00000108655	
ENSMUSG00000086429	
ENSMUSG00000051220	Q8BHK9
ENSMUSG00000030664	
ENSMUSG00000046623	Q02738
ENSMUSG00000108590	
ENSMUSG00000032423	Q7TMK9
ENSMUSG00000091147	
ENSMUSG00000039899	Q544K3
ENSMUSG00000039899	P12804
ENSMUSG00000103315	
ENSMUSG00000108365	
ENSMUSG00000067561	Q9D410
ENSMUSG00000067561	Q14AJ8
ENSMUSG00000085043	
ENSMUSG00000067567	Q8VH37
ENSMUSG00000085340	
ENSMUSG00000039958	Q80VP4
ENSMUSG00000039958	Q8BPB7
ENSMUSG00000039958	Q80ZM3
ENSMUSG00000105241	
ENSMUSG00000069044	
ENSMUSG00000039164	Q6PFD7
ENSMUSG00000023571	Q8R2Z0
ENSMUSG00000082179	
ENSMUSG00000032583	
ENSMUSG00000028717	Q3TZH7
ENSMUSG00000028717	P22091
ENSMUSG00000058260	Q9D7D2
ENSMUSG00000102768	
ENSMUSG00000100596	
ENSMUSG00000064246	Q61362
ENSMUSG00000095521	
ENSMUSG00000042863	Q7TR90
ENSMUSG00000030757	G3UZ80
ENSMUSG00000030757	G3X952
ENSMUSG00000043029	Q8K424
ENSMUSG00000039959	Q8VD75
ENSMUSG00000045273	Q9QYM8
ENSMUSG00000081911	
ENSMUSG00000107841	
ENSMUSG00000094202	
ENSMUSG00000105533	Q5R1I3
ENSMUSG00000079391	
ENSMUSG00000106373	
ENSMUSG00000059022	Q3U492
ENSMUSG00000098005	
ENSMUSG00000029711	Q0VED9
ENSMUSG00000029711	B7ZMY9
ENSMUSG00000029711	P07321
ENSMUSG00000080788	
ENSMUSG00000052428	Q921L3
ENSMUSG00000099949	
ENSMUSG00000033294	Q8BHY2
ENSMUSG00000083064	
ENSMUSG00000074063	Q8VC10
ENSMUSG00000010601	B2RT54
ENSMUSG00000106319	
ENSMUSG00000084025	
ENSMUSG00000102777	
ENSMUSG00000021188	Q8BVJ9
ENSMUSG00000067704	Q5DQQ6
ENSMUSG00000061877	D3YXE9
ENSMUSG00000061877	Q6XL63
ENSMUSG00000048865	
ENSMUSG00000026646	Q8K085
ENSMUSG00000105554	
ENSMUSG00000107756	
ENSMUSG00000103754	
ENSMUSG00000063001	
ENSMUSG00000108115	
ENSMUSG00000025089	P97785
ENSMUSG00000106824	
ENSMUSG00000037995	Q05BQ1
ENSMUSG00000078683	A2CEL1
ENSMUSG00000032570	Q8BMS7
ENSMUSG00000032570	Q3UZR5
ENSMUSG00000032570	Q80XR2
ENSMUSG00000047253	A2A590
ENSMUSG00000087342	
ENSMUSG00000086789	
ENSMUSG00000003778	Q8R3B7
ENSMUSG00000022878	Q60994
ENSMUSG00000034634	P35459
ENSMUSG00000098707	
ENSMUSG00000008682	I7HLV2
ENSMUSG00000008682	B7FAU6
ENSMUSG00000008682	Q6ZWV3
ENSMUSG00000037106	
ENSMUSG00000102270	
ENSMUSG00000064280	G3X8Z3
ENSMUSG00000084806	
ENSMUSG00000001436	Q542F3
ENSMUSG00000001436	P41438
ENSMUSG00000105858	
ENSMUSG00000042371	Q5SWY8
ENSMUSG00000076577	
ENSMUSG00000024128	Q544L5
ENSMUSG00000024128	P15501
ENSMUSG00000100563	
ENSMUSG00000092572	
ENSMUSG00000100904	
ENSMUSG00000089754	
ENSMUSG00000082372	
ENSMUSG00000018583	P97855
ENSMUSG00000048661	
ENSMUSG00000080847	
ENSMUSG00000103431	
ENSMUSG00000087340	
ENSMUSG00000047187	Q0PD65
ENSMUSG00000047187	P53994
ENSMUSG00000048920	Q8CG64
ENSMUSG00000037773	Q6P1Z5
ENSMUSG00000101427	
ENSMUSG00000090109	
ENSMUSG00000083918	
ENSMUSG00000081129	
ENSMUSG00000102496	
ENSMUSG00000074435	P15265
ENSMUSG00000099791	
ENSMUSG00000103248	
ENSMUSG00000026247	Q9JMI0
ENSMUSG00000086974	
ENSMUSG00000081051	
ENSMUSG00000045917	
ENSMUSG00000061578	
ENSMUSG00000031932	Q542Q9
ENSMUSG00000031932	Q544C4
ENSMUSG00000031932	P30731
ENSMUSG00000028556	
ENSMUSG00000025933	D3YV08
ENSMUSG00000025933	P56983
ENSMUSG00000036913	Q505D9
ENSMUSG00000048004	
ENSMUSG00000085891	
ENSMUSG00000019210	P50518
ENSMUSG00000040648	Q6ZQB6
ENSMUSG00000081651	
ENSMUSG00000026182	Q545L6
ENSMUSG00000026182	P10856
ENSMUSG00000087089	
ENSMUSG00000014602	G3UW47
ENSMUSG00000014602	Q6TA13
ENSMUSG00000097522	
ENSMUSG00000063316	Q5BLJ9
ENSMUSG00000063316	P61358
ENSMUSG00000021922	A6X935
ENSMUSG00000091017	B7XG49
ENSMUSG00000102544	
ENSMUSG00000103542	
ENSMUSG00000040591	
ENSMUSG00000029192	G3UVU5
ENSMUSG00000097060	
ENSMUSG00000039741	Q3UHR0
ENSMUSG00000080242	
ENSMUSG00000087069	
ENSMUSG00000104541	
ENSMUSG00000104866	
ENSMUSG00000019302	Q9Z1G4
ENSMUSG00000051495	E9Q1P8
ENSMUSG00000028641	Q3V1T4
ENSMUSG00000070990	Q8R2I0
ENSMUSG00000029366	Q545E8
ENSMUSG00000029366	P43346
ENSMUSG00000047866	Q8BK80
ENSMUSG00000047866	Q9DBN5
ENSMUSG00000102475	
ENSMUSG00000026383	Q8BGS1
ENSMUSG00000082291	
ENSMUSG00000039768	Q5U458
ENSMUSG00000075703	Q8CET7
ENSMUSG00000075703	D6RE20
ENSMUSG00000058794	
ENSMUSG00000002455	Q91YR7
ENSMUSG00000026989	Q9D757
ENSMUSG00000015467	B9EJ41
ENSMUSG00000015467	Q6GUQ1
ENSMUSG00000078554	B2KGE5
ENSMUSG00000054752	
ENSMUSG00000030264	P97770
ENSMUSG00000045435	Q8K174
ENSMUSG00000070780	Q91WT8
ENSMUSG00000031023	Q9JJR5
ENSMUSG00000062393	
ENSMUSG00000105360	
ENSMUSG00000083648	
ENSMUSG00000107618	
ENSMUSG00000053675	Q9D7I9
ENSMUSG00000032280	Q3TY99
ENSMUSG00000032280	Q08122
ENSMUSG00000083031	
ENSMUSG00000092116	
ENSMUSG00000094015	
ENSMUSG00000083760	
ENSMUSG00000104751	
ENSMUSG00000081120	
ENSMUSG00000083837	
ENSMUSG00000087383	
ENSMUSG00000020234	
ENSMUSG00000089905	
ENSMUSG00000081399	
ENSMUSG00000025956	Q9CQL0
ENSMUSG00000082892	
ENSMUSG00000074678	Q30KN8
ENSMUSG00000108456	
ENSMUSG00000026427	Q8C8I3
ENSMUSG00000026427	Q61211
ENSMUSG00000096171	
ENSMUSG00000074489	P54615
ENSMUSG00000042861	B2RQA1
ENSMUSG00000085102	
ENSMUSG00000057050	
ENSMUSG00000106394	
ENSMUSG00000070821	Q3KPC7
ENSMUSG00000100979	
ENSMUSG00000082997	
ENSMUSG00000052818	Q7TRH5
ENSMUSG00000072809	
ENSMUSG00000092073	
ENSMUSG00000038060	
ENSMUSG00000104391	
ENSMUSG00000087588	
ENSMUSG00000104430	
ENSMUSG00000100486	
ENSMUSG00000107387	
ENSMUSG00000080985	
ENSMUSG00000108054	
ENSMUSG00000098237	
ENSMUSG00000019810	Q505Q3
ENSMUSG00000019810	Q99KR8
ENSMUSG00000108648	
ENSMUSG00000096176	
ENSMUSG00000045176	
ENSMUSG00000078632	
ENSMUSG00000102211	
ENSMUSG00000107011	
ENSMUSG00000097448	
ENSMUSG00000095994	
ENSMUSG00000038522	Q8VCV9
ENSMUSG00000106218	
ENSMUSG00000041396	Q9CZ09
ENSMUSG00000106900	
ENSMUSG00000083695	Q9D9M9
ENSMUSG00000103140	
ENSMUSG00000078185	
ENSMUSG00000084906	
ENSMUSG00000105926	
ENSMUSG00000081049	
ENSMUSG00000105787	
ENSMUSG00000020652	B8JK52
ENSMUSG00000020652	Q8K015
ENSMUSG00000104923	
ENSMUSG00000091288	
ENSMUSG00000106477	
ENSMUSG00000102282	
ENSMUSG00000103874	
ENSMUSG00000041977	Q68FM7
ENSMUSG00000091061	
ENSMUSG00000032313	
ENSMUSG00000086199	
ENSMUSG00000082843	
ENSMUSG00000106776	
ENSMUSG00000095457	
ENSMUSG00000087099	
ENSMUSG00000028795	Q9D1N8
ENSMUSG00000028795	Q8CEG5
ENSMUSG00000013275	Q8BJA2
ENSMUSG00000027985	Q3TYB0
ENSMUSG00000027985	Q8C402
ENSMUSG00000027985	Q8BGZ9
ENSMUSG00000027985	D3Z654
ENSMUSG00000027985	P27782
ENSMUSG00000082908	
ENSMUSG00000076939	
ENSMUSG00000034607	Q8K4L4
ENSMUSG00000084095	
ENSMUSG00000025132	Q99PT1
ENSMUSG00000020676	P48298
ENSMUSG00000083186	
ENSMUSG00000030048	Q9D0T7
ENSMUSG00000085573	
ENSMUSG00000068341	Q9QUS9
ENSMUSG00000068341	G3UWG6
ENSMUSG00000097321	
ENSMUSG00000022799	B2RSI0
ENSMUSG00000022799	A6X8Z5
ENSMUSG00000101061	
ENSMUSG00000076867	Q5R1A3
ENSMUSG00000086267	
ENSMUSG00000019710	Q9CQ06
ENSMUSG00000021265	Q8BL03
ENSMUSG00000096131	
ENSMUSG00000086041	
ENSMUSG00000107628	
ENSMUSG00000106945	
ENSMUSG00000013562	
ENSMUSG00000031543	B7ZW98
ENSMUSG00000031543	G5E8J2
ENSMUSG00000031543	Q0VGY9
ENSMUSG00000108676	
ENSMUSG00000047514	O88852
ENSMUSG00000083276	
ENSMUSG00000035399	Q9D722
ENSMUSG00000001021	Q496W1
ENSMUSG00000001021	P62818
ENSMUSG00000107246	
ENSMUSG00000107553	
ENSMUSG00000105102	
ENSMUSG00000106619	
ENSMUSG00000022451	Q91YR1
ENSMUSG00000055610	Q8VFN8
ENSMUSG00000063409	Q3V0L5
ENSMUSG00000091698	G3X9Q9
ENSMUSG00000102443	
ENSMUSG00000081130	
ENSMUSG00000050511	A2AD37
ENSMUSG00000050511	P32300
ENSMUSG00000051378	Q6PFD6
ENSMUSG00000079434	Q0VGI4
ENSMUSG00000079434	Q9JMH3
ENSMUSG00000103924	
ENSMUSG00000034677	Q1XA02
ENSMUSG00000034677	Q7TQN9
ENSMUSG00000108017	
ENSMUSG00000104100	
ENSMUSG00000074582	A2A5R2
ENSMUSG00000028785	P84075
ENSMUSG00000030551	Q3UST6
ENSMUSG00000030551	P43135
ENSMUSG00000078480	
ENSMUSG00000108284	
ENSMUSG00000094758	
ENSMUSG00000097885	
ENSMUSG00000107117	
ENSMUSG00000022212	Q3UYN2
ENSMUSG00000022212	Q9Z140
ENSMUSG00000054061	
ENSMUSG00000082500	
ENSMUSG00000074682	Q8BPK2
ENSMUSG00000093774	
ENSMUSG00000103256	
ENSMUSG00000092579	Q8R2C0
ENSMUSG00000017688	Q059V1
ENSMUSG00000101607	
ENSMUSG00000102624	
ENSMUSG00000086246	
ENSMUSG00000099888	
ENSMUSG00000092427	
ENSMUSG00000089914	
ENSMUSG00000081517	
ENSMUSG00000034201	Q9D2H3
ENSMUSG00000034201	Q8JZP9
ENSMUSG00000083262	
ENSMUSG00000095321	
ENSMUSG00000030385	Q5I0V9
ENSMUSG00000090300	
ENSMUSG00000022766	P49182
ENSMUSG00000051486	Q91UZ8
ENSMUSG00000100179	
ENSMUSG00000104068	
ENSMUSG00000086518	
ENSMUSG00000006050	Q8R1C9
ENSMUSG00000006050	Q80VJ2
ENSMUSG00000031570	Q3UMZ3
ENSMUSG00000092520	
ENSMUSG00000101005	
ENSMUSG00000095962	
ENSMUSG00000005980	Q14BW6
ENSMUSG00000005980	P49183
ENSMUSG00000081076	
ENSMUSG00000099840	
ENSMUSG00000083843	
ENSMUSG00000093447	
ENSMUSG00000020287	Q04841
ENSMUSG00000081525	
ENSMUSG00000002791	
ENSMUSG00000083738	
ENSMUSG00000061728	
ENSMUSG00000024340	
ENSMUSG00000041144	
ENSMUSG00000078762	Q9D786
ENSMUSG00000039375	Q8C8Y2
ENSMUSG00000039375	G3UVU7
ENSMUSG00000039375	Q9CXX5
ENSMUSG00000098159	
ENSMUSG00000067971	Q7TQW4
ENSMUSG00000061046	D3YZU6
ENSMUSG00000061046	Q9DB32
ENSMUSG00000030584	Q6GTK4
ENSMUSG00000030584	Q9QX66
ENSMUSG00000046487	
ENSMUSG00000026650	Q61845
ENSMUSG00000099428	
ENSMUSG00000069296	Q5SVD6
ENSMUSG00000094759	Q62478
ENSMUSG00000005442	Q924A2
ENSMUSG00000045178	
ENSMUSG00000100006	
ENSMUSG00000093662	
ENSMUSG00000100448	J3QP08
ENSMUSG00000093444	
ENSMUSG00000107673	
ENSMUSG00000083252	
ENSMUSG00000104281	
ENSMUSG00000099386	
ENSMUSG00000080726	
ENSMUSG00000100015	
ENSMUSG00000082099	
ENSMUSG00000084092	
ENSMUSG00000100536	
ENSMUSG00000082878	
ENSMUSG00000090726	
ENSMUSG00000103090	
ENSMUSG00000081308	
ENSMUSG00000103012	
ENSMUSG00000073164	
ENSMUSG00000060981	B2RTM0
ENSMUSG00000060981	P62806
ENSMUSG00000103395	
ENSMUSG00000093416	
ENSMUSG00000041716	
ENSMUSG00000082721	
ENSMUSG00000099436	
ENSMUSG00000101556	
ENSMUSG00000102614	
ENSMUSG00000096626	
ENSMUSG00000083434	
ENSMUSG00000100053	
ENSMUSG00000086707	
ENSMUSG00000100252	
ENSMUSG00000071816	Q6XAS2
ENSMUSG00000078139	I3ITR1
ENSMUSG00000103652	
ENSMUSG00000103218	
ENSMUSG00000097977	
ENSMUSG00000080947	
ENSMUSG00000033774	P49681
ENSMUSG00000100575	
ENSMUSG00000081094	
ENSMUSG00000095990	
ENSMUSG00000081653	
ENSMUSG00000092599	
ENSMUSG00000004296	Q3ZAX5
ENSMUSG00000004296	P43432
ENSMUSG00000085716	
ENSMUSG00000098158	
ENSMUSG00000101485	
ENSMUSG00000084076	
ENSMUSG00000108768	
ENSMUSG00000078214	
ENSMUSG00000101456	
ENSMUSG00000102366	
ENSMUSG00000099548	
ENSMUSG00000020600	Q8BZV2
ENSMUSG00000020600	Q50E62
ENSMUSG00000069294	Q8R265
ENSMUSG00000066438	B2RPU2
ENSMUSG00000067780	
ENSMUSG00000100925	
ENSMUSG00000098082	
ENSMUSG00000084363	
ENSMUSG00000101066	
ENSMUSG00000102579	
ENSMUSG00000051599	Q91Y00
ENSMUSG00000095287	
ENSMUSG00000084353	
ENSMUSG00000081551	
ENSMUSG00000059229	
ENSMUSG00000052551	Q6PB89
ENSMUSG00000052551	Q9JI20
ENSMUSG00000023185	Q78Y72
ENSMUSG00000103992	
ENSMUSG00000083792	
ENSMUSG00000022765	Q9ERB0
ENSMUSG00000101745	
ENSMUSG00000100467	
ENSMUSG00000108287	
ENSMUSG00000094624	Q62478
ENSMUSG00000102316	
ENSMUSG00000030598	Q3V064
ENSMUSG00000030598	Q9QZM8
ENSMUSG00000104102	
ENSMUSG00000091539	
ENSMUSG00000020283	Q9D0K1
ENSMUSG00000014907	
ENSMUSG00000103603	
ENSMUSG00000095893	Q7TRE1
ENSMUSG00000073722	
ENSMUSG00000023873	Q3TTN6
ENSMUSG00000023873	Q7TPG0
ENSMUSG00000072761	
ENSMUSG00000096800	
ENSMUSG00000069376	
ENSMUSG00000101761	
ENSMUSG00000095135	
ENSMUSG00000056812	Q64689
ENSMUSG00000105092	
ENSMUSG00000083140	
ENSMUSG00000082852	
ENSMUSG00000082617	
ENSMUSG00000102576	
ENSMUSG00000104918	
ENSMUSG00000073551	Q3UTS8
ENSMUSG00000085893	
ENSMUSG00000037214	Q8CHW1
ENSMUSG00000089744	
ENSMUSG00000100991	
ENSMUSG00000097711	
ENSMUSG00000096696	
ENSMUSG00000084038	
ENSMUSG00000101105	
ENSMUSG00000081316	
ENSMUSG00000102853	
ENSMUSG00000094385	
ENSMUSG00000057963	Q8BYN3
ENSMUSG00000104318	Q91Y13
ENSMUSG00000053040	Q4R1J7
ENSMUSG00000053040	Q9DCZ9
ENSMUSG00000101992	
ENSMUSG00000102467	
ENSMUSG00000086226	
ENSMUSG00000101235	
ENSMUSG00000000579	P51807
ENSMUSG00000094098	
ENSMUSG00000058631	Q9EPT1
ENSMUSG00000037735	
ENSMUSG00000004096	Q9JHS9
ENSMUSG00000104444	
ENSMUSG00000101676	
