Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000039155	ENSMUSG00000040452	Cdh26	Cdh12	1	0.0001	0.0383									Chordata
ENSMUSG00000052632	ENSMUSG00000022377	Asap2	Asap1	5	1.891E-011	5.026E-006									Euteleostomi
ENSMUSG00000029644	ENSMUSG00000075588	Pdx1	Hoxb2	1	0.1481	0.0394									Euteleostomi
ENSMUSG00000052584	ENSMUSG00000027808	Serp2	Serp1	4	9.456E-011	8.937E-005									Euteleostomi
ENSMUSG00000027365	ENSMUSG00000030523	Trpm7	Trpm1	3	0.1763	0.0483									Euteleostomi
ENSMUSG00000034757	ENSMUSG00000028958	Tmub2	Tmub1	4	0.0009	0.0009									Vertebrata
ENSMUSG00000054162	ENSMUSG00000056222	Spock3	Spock1	5	1.364E-006	0.0301									Euteleostomi
ENSMUSG00000033107	ENSMUSG00000006418	Rnf125	Rnf114	1	4.915E-009	0.0299									Euteleostomi
ENSMUSG00000055044	ENSMUSG00000020388	Pdlim1	Pdlim4	3	3.472E-005	0.0208									Vertebrata
ENSMUSG00000046230	ENSMUSG00000035284	Vps13a	Vps13c	6	5.352E-008	0.0020									Vertebrata
ENSMUSG00000029053	ENSMUSG00000037643	Prkcz	Prkci	5	5.830E-014	0.0018									Coelomata
ENSMUSG00000026728	ENSMUSG00000023484	Vim	Prph	3	0.0271	0.0289									Euteleostomi
ENSMUSG00000049470	ENSMUSG00000037138	Aff4	Aff3	3	0.0457	0.0013									Chordata
ENSMUSG00000095403	ENSMUSG00000044322	AC240744.1	Dsc1	3	1.437E-006	0.0314									Chordata
ENSMUSG00000022211	ENSMUSG00000050357	Lrrc16b	Rltpr	1	2.861E-008	0.0016									Euteleostomi
ENSMUSG00000021458	ENSMUSG00000041926	2010111I01Rik	Rnpep	3	0.0058	0.0308									Euteleostomi
ENSMUSG00000020700	ENSMUSG00000024383	Map3k3	Map3k2	5	1.178E-005	0.0005									Euteleostomi
ENSMUSG00000051980	ENSMUSG00000029072	Casr	Tas1r3	4	1.813E-005	0.0129									Chordata
ENSMUSG00000092032	ENSMUSG00000094672	Vmn2r59	Vmn2r25	4	1.914E-005	0.0316									Sarcopterygii
ENSMUSG00000023120	ENSMUSG00000011179	Gm853	Odc1	5	4.538E-006	1.949E-005									Euteleostomi
ENSMUSG00000024937	ENSMUSG00000042302	Ehbp1l1	Ehbp1	5	2.069E-005	0.0005									Euteleostomi
ENSMUSG00000026833	ENSMUSG00000027965	Olfm1	Olfm3	4	6.643E-010	0.0038									Euteleostomi
ENSMUSG00000039050	ENSMUSG00000044252	Osbpl2	Osbpl1a	3	1.450E-013	0.0142									Euteleostomi
ENSMUSG00000029994	ENSMUSG00000021866	Anxa4	Anxa11	4	2.417E-005	0.0126									Vertebrata
ENSMUSG00000092032	ENSMUSG00000094145	Vmn2r59	Vmn2r20	3	0.0007	0.0478									Sarcopterygii
ENSMUSG00000019775	ENSMUSG00000002458	Rgs17	Rgs19	5	1.435E-005	2.030E-005									Vertebrata
ENSMUSG00000052889	ENSMUSG00000078816	Prkcb	Prkcg	4	0.0152	0.0287									Euteleostomi
ENSMUSG00000003228	ENSMUSG00000052783	Grk5	Grk4	4	2.209E-012	3.023E-006									Euteleostomi
ENSMUSG00000028525	ENSMUSG00000031842	Pde4b	Pde4c	5	2.947E-006	5.482E-006									Vertebrata
ENSMUSG00000019935	ENSMUSG00000070570	Slc17a8	Slc17a7	4	1.580E-005	0.0417									Vertebrata
ENSMUSG00000027048	ENSMUSG00000040584	Abcb11	Abcb1a	2	2.942E-006	0.0423									Chordata
ENSMUSG00000002458	ENSMUSG00000002459	Rgs19	Rgs20	5	2.734E-013	1.328E-005									Vertebrata
ENSMUSG00000024242	ENSMUSG00000034761	Map4k3	Map4k5	5	6.125E-011	5.667E-009									Vertebrata
ENSMUSG00000034910	ENSMUSG00000047824	Pygo1	Pygo2	3	1.060E-009	0.0102									Vertebrata
ENSMUSG00000027087	ENSMUSG00000000555	Itgav	Itga5	5	7.990E-014	0.0008									Vertebrata
ENSMUSG00000036510	ENSMUSG00000039385	Cdh8	Cdh6	3	7.140E-006	0.0273									Vertebrata
ENSMUSG00000056148	ENSMUSG00000027068	Rdh9	Dhrs9	3	2.779E-006	0.0048									Euteleostomi
ENSMUSG00000039131	ENSMUSG00000019433	Gipc2	Gipc1	6	1.069E-009	1.356E-006									Euteleostomi
ENSMUSG00000003974	ENSMUSG00000023192	Grm3	Grm2	4	3.486E-008	0.0006									Vertebrata
ENSMUSG00000030731	ENSMUSG00000027849	Syt3	Syt6	3	0.0160	0.0416									Vertebrata
ENSMUSG00000025515	ENSMUSG00000044021	Muc2	Muc19	2	1.224E-006	0.0033									Vertebrata
ENSMUSG00000004846	ENSMUSG00000032374	Plod3	Plod2	4	0.0145	0.0004									Vertebrata
ENSMUSG00000029679	ENSMUSG00000010051	Hyal6	Hyal1	3	4.610E-005	0.0364									Vertebrata
ENSMUSG00000059674	ENSMUSG00000001804	Cdh24	Dsg4	2	0.0083	0.0401									Chordata
ENSMUSG00000018340	ENSMUSG00000021866	Anxa6	Anxa11	4	3.540E-009	0.0294									Coelomata
ENSMUSG00000034647	ENSMUSG00000035569	Ankrd12	Ankrd11	4	0.0001	0.0051									Vertebrata
ENSMUSG00000026407	ENSMUSG00000015968	Cacna1s	Cacna1d	3	0.0013	0.0301									Vertebrata
ENSMUSG00000034957	ENSMUSG00000056501	Cebpa	Cebpb	5	0.0006	2.186E-005									Euteleostomi
ENSMUSG00000038259	ENSMUSG00000037660	Gdf5	Gdf7	3	7.434E-007	0.0128									Euteleostomi
ENSMUSG00000019982	ENSMUSG00000025912	Myb	Mybl1	3	8.941E-006	0.0091									Chordata
ENSMUSG00000059674	ENSMUSG00000059898	Cdh24	Dsc3	2	0.0035	0.0365									Chordata
ENSMUSG00000029646	ENSMUSG00000031326	Cdx2	Cdx4	5	2.740E-008	0.0003									Euteleostomi
ENSMUSG00000021359	ENSMUSG00000042596	Tfap2a	Tfap2d	4	0.0106	0.0208									Vertebrata
ENSMUSG00000025348	ENSMUSG00000027111	Itga7	Itga6	5	6.296E-006	0.0016									Euteleostomi
ENSMUSG00000004394	ENSMUSG00000058569	Tmed4	Tmed9	4	0.0184	0.0002									Euteleostomi
ENSMUSG00000048480	ENSMUSG00000037944	Cxcr1	Ccr7	3	1.996E-008	0.0103									Vertebrata
ENSMUSG00000049830	ENSMUSG00000005204	Gm9839	Senp3	2	0.0057	0.0468									Vertebrata
ENSMUSG00000093820	ENSMUSG00000029072	Vmn2r21	Tas1r3	2	1.156E-007	0.0494									Chordata
ENSMUSG00000064090	ENSMUSG00000021115	Vrk2	Vrk1	5	1.905E-009	2.642E-009									Vertebrata
ENSMUSG00000005917	ENSMUSG00000021848	Otx1	Otx2	6	6.090E-005	0.0004									Vertebrata
ENSMUSG00000091620	ENSMUSG00000090581	Vmn2r23	Vmn2r6	4	0.0035	0.0176									Chordata
ENSMUSG00000020253	ENSMUSG00000002228	Ppm1m	Ppm1j	5	3.760E-006	0.0006									Vertebrata
ENSMUSG00000054452	ENSMUSG00000032280	Aes	Tle3	4	2.373E-010	0.0001									Vertebrata
ENSMUSG00000030731	ENSMUSG00000062542	Syt3	Syt9	3	0.0036	0.0143									Vertebrata
ENSMUSG00000020357	ENSMUSG00000062960	Flt4	Kdr	4	8.470E-008	2.116E-006									Euteleostomi
ENSMUSG00000042675	ENSMUSG00000018427	Ypel3	Ypel2	4	0.0002	0.0002									Euteleostomi
ENSMUSG00000024873	ENSMUSG00000015759	Cnih2	Cnih	5	2.351E-005	8.317E-006									Euteleostomi
ENSMUSG00000006529	ENSMUSG00000037254	Itih1	Itih2	3	2.087E-005	0.0014									Chordata
ENSMUSG00000060180	ENSMUSG00000053093	Myh13	Myh7	4	0.2292	0.0155									Vertebrata
ENSMUSG00000095835	ENSMUSG00000001157	Gm3701	Gmcl1	5	0.0002	0.0311									Euteleostomi
ENSMUSG00000056648	ENSMUSG00000043219	Hoxb8	Hoxa6	2	5.020E-014	6.973E-011									Euteleostomi
ENSMUSG00000060613	ENSMUSG00000005547	Cyp2c70	Cyp2a5	2	0.0020	0.0374									Sarcopterygii
ENSMUSG00000056856	ENSMUSG00000024502	Jakmip3	Jakmip2	1	7.286E-006	0.0016									Vertebrata
ENSMUSG00000046093	ENSMUSG00000054459	Hpcal4	Vsnl1	3	2.340E-007	0.0059									Euteleostomi
ENSMUSG00000052921	ENSMUSG00000029032	Arhgef15	Arhgef16	4	1.312E-005	2.199E-005									Chordata
ENSMUSG00000049100	ENSMUSG00000047910	Pcdh10	Pcdhb16	3	4.930E-014	3.050E-006									
ENSMUSG00000040632	ENSMUSG00000047591	Nrl	Mafa	5	0.0437	0.0209									Euteleostomi
ENSMUSG00000018470	ENSMUSG00000027827	Kcnab3	Kcnab1	4	0.0002	0.0006									Euteleostomi
ENSMUSG00000033192	ENSMUSG00000021608	Lpcat2	Lpcat1	2	3.198E-007	0.0209									Euteleostomi
ENSMUSG00000030447	ENSMUSG00000020340	Cyfip1	Cyfip2	4	0.0018	0.0124									Euteleostomi
ENSMUSG00000048696	ENSMUSG00000057706	Mex3d	Mex3b	3	7.647E-005	1.197E-005									Vertebrata
ENSMUSG00000036817	ENSMUSG00000042524	Sun1	Sun2	4	2.024E-006	0.0087									Euteleostomi
ENSMUSG00000028426	ENSMUSG00000003813	Rad23b	Rad23a	4	1.530E-005	0.0013									Euteleostomi
ENSMUSG00000063447	ENSMUSG00000078578	Ube2d2b	Ube2d3	3	0.0018	0.0113									Sarcopterygii
ENSMUSG00000091350	ENSMUSG00000028738	Vmn2r92	Tas1r2	2	4.657E-006	0.0058									Chordata
ENSMUSG00000035403	ENSMUSG00000063681	Crb2	Crb1	4	8.380E-014	1.700E-007									Coelomata
ENSMUSG00000062372	ENSMUSG00000037106	Otof	Fer1l6	5	5.254E-009	0.0177									Chordata
ENSMUSG00000023391	ENSMUSG00000029754	Dlx2	Dlx6	5	1.560E-006	0.0007									Coelomata
ENSMUSG00000018581	ENSMUSG00000033987	Dnahc11	Dnahc17	3	2.890E-011	0.0089									Coelomata
ENSMUSG00000017897	ENSMUSG00000025932	Eya2	Eya1	4	2.299E-013	4.355E-005									Chordata
ENSMUSG00000078179	ENSMUSG00000048234	Rnf148	Rnf149	4	0.0456	0.0033									Euteleostomi
ENSMUSG00000048337	ENSMUSG00000028004	Ppyr1	Npy2r	2	2.991E-005	0.0222									Vertebrata
ENSMUSG00000024109	ENSMUSG00000033768	Nrxn1	Nrxn2	5	4.799E-006	4.428E-006									Chordata
ENSMUSG00000004043	ENSMUSG00000062939	Stat5a	Stat4	5	9.034E-009	0.0018									Chordata
ENSMUSG00000029223	ENSMUSG00000022111	Uchl1	Uchl3	3	1.214E-005	0.0079									Vertebrata
ENSMUSG00000029836	ENSMUSG00000018666	Cbx3	Cbx1	5	1.352E-010	0.0043									Vertebrata
ENSMUSG00000020349	ENSMUSG00000009630	Ppp2ca	Ppp2cb	4	2.395E-006	0.0028									Sarcopterygii
ENSMUSG00000069601	ENSMUSG00000031543	Ank3	Ank1	3	0.0001	0.0287									Vertebrata
ENSMUSG00000023990	ENSMUSG00000000134	Tfeb	Tfe3	4	0.1253	0.0172									Chordata
ENSMUSG00000040387	ENSMUSG00000043929	Klhl32	Klhl15	3	0.0074	0.0390									Euteleostomi
ENSMUSG00000090071	ENSMUSG00000048895	Cdk5r2	Cdk5r1	4	0.0238	0.0117									Vertebrata
ENSMUSG00000094483	ENSMUSG00000043991	Purb	Pura	4	0.0155	0.0162									Vertebrata
ENSMUSG00000053693	ENSMUSG00000034751	Mast1	Mast4	5	3.665E-005	8.516E-006									Vertebrata
ENSMUSG00000039476	ENSMUSG00000026586	Prrx2	Prrx1	4	3.222E-011	0.0005									Euteleostomi
ENSMUSG00000059811	ENSMUSG00000021066	Atl2	Atl1	3	3.824E-010	0.0010									Vertebrata
ENSMUSG00000027559	ENSMUSG00000031373	Car3	Car5b	4	0.0022	0.0183									Vertebrata
ENSMUSG00000039155	ENSMUSG00000031962	Cdh26	Cdh15	2	4.487E-009	1.097E-005									Vertebrata
ENSMUSG00000041769	ENSMUSG00000022052	Ppp2r2d	Ppp2r2a	5	2.809E-008	5.650E-005									Vertebrata
ENSMUSG00000032006	ENSMUSG00000028019	Pdgfd	Pdgfc	3	0.0002	0.0143									Euteleostomi
ENSMUSG00000072778	ENSMUSG00000095961	Vmn2r27	Vmn2r102	4	1.161E-009	0.0295									Sarcopterygii
ENSMUSG00000001497	ENSMUSG00000037034	Pax9	Pax1	4	5.997E-010	3.713E-005									Vertebrata
ENSMUSG00000032340	ENSMUSG00000060534	Neo1	Dcc	3	6.896E-009	0.0318									Vertebrata
ENSMUSG00000053646	ENSMUSG00000031385	Plxnb1	Plxnb3	5	0.0831	0.0002									Euteleostomi
ENSMUSG00000027806	ENSMUSG00000031431	Tsc22d2	Tsc22d3	6	7.914E-006	0.0002									Vertebrata
ENSMUSG00000031284	ENSMUSG00000022781	Pak3	Pak2	4	0.0002	0.0073									Chordata
ENSMUSG00000062093	ENSMUSG00000054582	Gm10110	Pabpc1l	4	0.0004	0.0002									Vertebrata
ENSMUSG00000069014	ENSMUSG00000046434	Gm5641	Hnrnpa1	4	6.448E-009	0.0003									Euteleostomi
ENSMUSG00000064202	ENSMUSG00000034401	4430402I18Rik	Spata6	2	5.583E-007	0.0048									Euteleostomi
ENSMUSG00000041578	ENSMUSG00000021848	Crx	Otx2	3	4.160E-008	0.0377									Theria
ENSMUSG00000000296	ENSMUSG00000000827	Tpd52l1	Tpd52l2	4	5.981E-005	0.0034									Vertebrata
ENSMUSG00000030284	ENSMUSG00000023272	Creld1	Creld2	3	4.623E-008	0.0020									Vertebrata
ENSMUSG00000038641	ENSMUSG00000021214	Akr1d1	Akr1c18	4	0.0002	0.0213									Euteleostomi
ENSMUSG00000036264	ENSMUSG00000034098	Fstl4	Fstl5	3	1.569E-007	0.0280									Euteleostomi
ENSMUSG00000028464	ENSMUSG00000032366	Tpm2	Tpm1	4	7.775E-007	0.0055									Euteleostomi
ENSMUSG00000014601	ENSMUSG00000039629	Fam40a	Fam40b	4	0.0007	0.0031									Euteleostomi
ENSMUSG00000021540	ENSMUSG00000027796	Smad5	Smad9	4	0.0023	0.0192									Chordata
ENSMUSG00000026043	ENSMUSG00000022483	Col3a1	Col2a1	4	8.050E-006	0.0003									Vertebrata
ENSMUSG00000019905	ENSMUSG00000091206	Gprc6a	Vmn2r91	3	0.0122	0.0176									Chordata
ENSMUSG00000037110	ENSMUSG00000021027	Ralgapa2	Ralgapa1	6	6.840E-014	1.500E-009									Coelomata
ENSMUSG00000061086	ENSMUSG00000061816	Myl4	Myl1	6	3.500E-008	8.829E-007									Vertebrata
ENSMUSG00000031841	ENSMUSG00000069441	Cdh13	Dsg1a	2	1.429E-006	0.0054									Chordata
ENSMUSG00000048277	ENSMUSG00000022415	Syngr2	Syngr1	5	3.775E-013	8.540E-008									Chordata
ENSMUSG00000020428	ENSMUSG00000031343	Gabra6	Gabra3	4	0.0126	4.212E-005									Vertebrata
ENSMUSG00000048076	ENSMUSG00000062421	Arf1	Arf2	5	0.0059	0.0053									Vertebrata
ENSMUSG00000042444	ENSMUSG00000038712	Fam63b	Fam63a	3	1.426E-014	0.0234									Euteleostomi
ENSMUSG00000038534	ENSMUSG00000029822	Osbpl7	Osbpl3	4	2.892E-014	0.0028									Euteleostomi
ENSMUSG00000026450	ENSMUSG00000062778	Chit1	Chia	4	0.0403	0.0021									Euteleostomi
ENSMUSG00000021488	ENSMUSG00000054823	Nsd1	Whsc1l1	4	2.298E-005	0.0306									Chordata
ENSMUSG00000030378	ENSMUSG00000000739	2810007J24Rik	Sult5a1	3	0.1147	0.0364									Euteleostomi
ENSMUSG00000021944	ENSMUSG00000005836	Gata4	Gata6	3	0.0003	0.0342									Euteleostomi
ENSMUSG00000025402	ENSMUSG00000002881	Nab2	Nab1	5	2.547E-010	2.393E-005									Euteleostomi
ENSMUSG00000030741	ENSMUSG00000040447	Spns1	Spns2	4	2.023E-006	0.0013									Euteleostomi
ENSMUSG00000020701	ENSMUSG00000034310	Tmem132e	Tmem132d	3	4.283E-011	7.456E-006									Vertebrata
ENSMUSG00000071340	ENSMUSG00000028847	Bet3l	Trappc3	5	4.243E-010	0.0018									Sarcopterygii
ENSMUSG00000031095	ENSMUSG00000031446	Cul4b	Cul4a	4	2.464E-011	6.201E-005									Euteleostomi
ENSMUSG00000034714	ENSMUSG00000036565	Ttyh2	Ttyh3	4	6.270E-007	0.0090									Euteleostomi
ENSMUSG00000034781	ENSMUSG00000024639	Gna11	Gnaq	3	3.403E-007	0.0017									Euteleostomi
ENSMUSG00000020875	ENSMUSG00000050328	Hoxb9	Hoxc12	2	8.808E-012	0.0211									Chordata
ENSMUSG00000029068	ENSMUSG00000027829	Ccnl2	Ccnl1	6	5.859E-011	2.274E-005									Euteleostomi
ENSMUSG00000033610	ENSMUSG00000018846	Pank1	Pank3	4	1.048E-007	0.0406									Vertebrata
ENSMUSG00000023120	ENSMUSG00000037458	Gm853	Azin1	5	5.925E-010	0.0003									Vertebrata
ENSMUSG00000024403	ENSMUSG00000026394	Atp6v1g2	Atp6v1g3	4	2.590E-005	0.0009									Tetrapoda
ENSMUSG00000048521	ENSMUSG00000048480	Cxcr6	Cxcr1	3	1.944E-007	0.0139									Vertebrata
ENSMUSG00000025407	ENSMUSG00000048402	Gli1	Gli2	4	1.757E-007	0.0303									Euteleostomi
ENSMUSG00000020770	ENSMUSG00000092097	Unk	Gm5819	1	1.084E-007	0.0031									Vertebrata
ENSMUSG00000046168	ENSMUSG00000041633	Kcnrg	Kctd12b	2	1.048E-006	0.0334									Vertebrata
ENSMUSG00000089832	ENSMUSG00000026608	Shkbp1	Kctd3	4	0.0007	0.0293									Euteleostomi
ENSMUSG00000021749	ENSMUSG00000031399	Oit1	Fam3a	2	0.0073	0.0056									Vertebrata
ENSMUSG00000024857	ENSMUSG00000009075	Cabp2	Cabp7	4	0.0002	0.0136									Vertebrata
ENSMUSG00000069441	ENSMUSG00000036510	Dsg1a	Cdh8	4	7.402E-007	0.0034									Chordata
ENSMUSG00000031990	ENSMUSG00000000544	Jam3	Gpa33	2	5.110E-007	0.0401									Vertebrata
ENSMUSG00000038296	ENSMUSG00000033316	Galntl4	Galnt9	3	0.0029	0.0465									Vertebrata
ENSMUSG00000038155	ENSMUSG00000027890	Gstp2	Gstm4	2	0.0252	0.0191									Chordata
ENSMUSG00000022658	ENSMUSG00000032085	Tagln3	Tagln	4	4.550E-011	0.0264									Euteleostomi
ENSMUSG00000038210	ENSMUSG00000036139	Hoxa11	Hoxc9	3	2.002E-009	6.426E-006									Chordata
ENSMUSG00000024759	ENSMUSG00000021066	Atl3	Atl1	3	3.533E-008	0.0065									Chordata
ENSMUSG00000039155	ENSMUSG00000036510	Cdh26	Cdh8	2	8.953E-008	1.275E-005									Chordata
ENSMUSG00000048240	ENSMUSG00000095845	Gng7	Gm5741	3	0.1573	0.0179									Euteleostomi
ENSMUSG00000019907	ENSMUSG00000019254	Ppp1r12a	Ppp1r12c	4	0.0214	0.0487									Vertebrata
ENSMUSG00000020787	ENSMUSG00000029470	P2rx1	P2rx4	2	4.717E-011	0.0162									Vertebrata
ENSMUSG00000059049	ENSMUSG00000042353	Frem1	Frem3	2	0.0038	0.0479									Chordata
ENSMUSG00000022012	ENSMUSG00000031109	Enox1	Enox2	2	1.914E-011	3.421E-005									Euteleostomi
ENSMUSG00000025003	ENSMUSG00000066097	Cyp2c39	Cyp2j11	1	0.0047	0.0173									Vertebrata
ENSMUSG00000070609	ENSMUSG00000036951	Gm13177	C130079G13Rik	2	2.182E-011	0.0132									Vertebrata
ENSMUSG00000031112	ENSMUSG00000026277	2610018G03Rik	Stk25	5	0.0004	0.0009									Vertebrata
ENSMUSG00000056366	ENSMUSG00000027530	Fabp3-ps1	Fabp12	4	2.539E-007	0.0249									Euteleostomi
ENSMUSG00000030353	ENSMUSG00000030796	Tead4	Tead2	4	0.0003	0.0090									Vertebrata
ENSMUSG00000045817	ENSMUSG00000044786	Zfp36l2	Zfp36	3	0.0106	0.0054									Euteleostomi
ENSMUSG00000020081	ENSMUSG00000028172	Tacr2	Tacr3	5	6.172E-012	1.387E-006									Vertebrata
ENSMUSG00000050377	ENSMUSG00000028859	Il31ra	Csf3r	1	0.0022	0.0083									Euteleostomi
ENSMUSG00000050846	ENSMUSG00000005267	Zfp623	Zfp287	3	0.0255	0.0056									Chordata
ENSMUSG00000025223	ENSMUSG00000039706	Ldb1	Ldb2	5	2.664E-010	0.0003									Chordata
ENSMUSG00000027429	ENSMUSG00000020986	Sec23b	Sec23a	5	1.812E-010	4.614E-008									Vertebrata
ENSMUSG00000021506	ENSMUSG00000028023	Pitx1	Pitx2	5	6.259E-008	0.0137									Euteleostomi
ENSMUSG00000026437	ENSMUSG00000020015	Cdk18	Cdk17	4	5.023E-010	0.0394									Euteleostomi
ENSMUSG00000038024	ENSMUSG00000053641	Dennd4c	Dennd4a	5	5.370E-010	0.0009									Coelomata
ENSMUSG00000025198	ENSMUSG00000031483	Erlin1	Erlin2	4	3.137E-008	0.0037									Euteleostomi
ENSMUSG00000018470	ENSMUSG00000028931	Kcnab3	Kcnab2	4	5.820E-006	2.253E-006									Euteleostomi
ENSMUSG00000095833	ENSMUSG00000001157	GMCL1P1	Gmcl1	5	9.907E-005	0.0311									Euteleostomi
ENSMUSG00000021662	ENSMUSG00000004568	Rgnef	Arhgef18	4	0.0002	0.0144									Vertebrata
ENSMUSG00000032411	ENSMUSG00000038482	Tfdp2	Tfdp1	4	1.860E-006	0.0214									Euteleostomi
ENSMUSG00000052921	ENSMUSG00000028919	Arhgef15	Arhgef19	4	0.0178	2.819E-005									Vertebrata
ENSMUSG00000035283	ENSMUSG00000031489	Adrb1	Adrb3	4	1.530E-009	0.0056									Euteleostomi
ENSMUSG00000053279	ENSMUSG00000015134	Aldh1a1	Aldh1a3	4	9.987E-007	0.0075									Euteleostomi
ENSMUSG00000045761	ENSMUSG00000035614	Fam179a	Fam179b	4	1.028E-007	1.287E-005									Vertebrata
ENSMUSG00000002633	ENSMUSG00000006538	Shh	Ihh	4	4.783E-008	0.0001									Euteleostomi
ENSMUSG00000001506	ENSMUSG00000026042	Col1a1	Col5a2	5	5.789E-009	0.0007									Vertebrata
ENSMUSG00000050541	ENSMUSG00000027335	Adra1b	Adra1d	3	0.0004	0.0005									Euteleostomi
ENSMUSG00000035783	ENSMUSG00000059430	Acta2	Actg2	2	6.124E-006	0.0426									Euteleostomi
ENSMUSG00000027010	ENSMUSG00000015112	Slc25a12	Slc25a13	5	1.114E-008	0.0010									Vertebrata
ENSMUSG00000009090	ENSMUSG00000035152	Ap1b1	Ap2b1	4	8.338E-009	3.724E-005									Euteleostomi
ENSMUSG00000096351	ENSMUSG00000051860	Samd11	Samd7	2	4.269E-010	0.0124									Euteleostomi
ENSMUSG00000025025	ENSMUSG00000037235	Mxi1	Mxd4	6	7.944E-012	7.150E-014									Euteleostomi
ENSMUSG00000040022	ENSMUSG00000031488	Rab11fip2	Rab11fip1	2	5.704E-011	0.0173									Euteleostomi
ENSMUSG00000056755	ENSMUSG00000024211	Grm7	Grm8	4	4.393E-010	2.270E-006									Vertebrata
ENSMUSG00000024912	ENSMUSG00000029135	Fosl1	Fosl2	5	0.0042	1.599E-008									Euteleostomi
ENSMUSG00000067231	ENSMUSG00000015224	Cyp2c65	Cyp2j9	3	0.0042	0.0026									Vertebrata
ENSMUSG00000054827	ENSMUSG00000066097	Cyp2c50	Cyp2j11	1	0.0058	0.0173									Vertebrata
ENSMUSG00000005897	ENSMUSG00000005893	Nr2c1	Nr2c2	4	1.107E-005	7.038E-006									Euteleostomi
ENSMUSG00000034837	ENSMUSG00000009108	Gnat1	Gnat2	3	4.976E-005	0.0262									Euteleostomi
ENSMUSG00000018736	ENSMUSG00000022678	Ndel1	Nde1	4	8.063E-009	2.798E-006									Euteleostomi
ENSMUSG00000010803	ENSMUSG00000029211	Gabra1	Gabra4	5	2.015E-009	1.269E-005									Vertebrata
ENSMUSG00000036620	ENSMUSG00000035057	Mgat4b	4933434I20Rik	3	3.168E-006	0.0007									Vertebrata
ENSMUSG00000034807	ENSMUSG00000039787	Glt25d1	Cercam	5	0.0043	0.0012									Vertebrata
ENSMUSG00000030683	ENSMUSG00000058153	Sez6l2	Sez6l	3	5.350E-009	0.0025									Euteleostomi
ENSMUSG00000019880	ENSMUSG00000032852	Rspo3	Rspo4	2	0.0103	0.0192									Vertebrata
ENSMUSG00000042675	ENSMUSG00000022773	Ypel3	Ypel1	4	0.0024	0.0010									Euteleostomi
ENSMUSG00000010461	ENSMUSG00000025932	Eya4	Eya1	4	2.677E-006	0.0012									Euteleostomi
ENSMUSG00000028919	ENSMUSG00000033542	Arhgef19	Arhgef5	4	0.0412	0.0051									Euteleostomi
ENSMUSG00000072780	ENSMUSG00000091679	Vmn2r24	Vmn2r96	4	1.618E-005	0.0439									Sarcopterygii
ENSMUSG00000019877	ENSMUSG00000017707	Serinc1	Serinc3	5	2.223E-005	0.0229									Vertebrata
ENSMUSG00000053470	ENSMUSG00000038773	Kdm3a	Kdm3b	4	0.0002	0.0008									Euteleostomi
ENSMUSG00000025003	ENSMUSG00000082932	Cyp2c39	Cyp2j8	3	0.0047	0.0026									Vertebrata
ENSMUSG00000035164	ENSMUSG00000035045	Zc3h12c	Zc3h12b	4	0.0013	0.0157									Euteleostomi
ENSMUSG00000092120	ENSMUSG00000029072	Vmn2r90	Tas1r3	3	0.0020	0.0321									Chordata
ENSMUSG00000005698	ENSMUSG00000070495	Ctcf	Ctcfl	3	1.829E-009	1.803E-005									Vertebrata
ENSMUSG00000015290	ENSMUSG00000062742	Ubl4	Gm5239	2	0.1434	0.0106									Euteleostomi
ENSMUSG00000070730	ENSMUSG00000036368	Fam82a2	Fam82a1	4	0.0377	0.0185									Euteleostomi
ENSMUSG00000040797	ENSMUSG00000034312	Iqsec3	Iqsec1	2	0.0003	0.0241									Vertebrata
ENSMUSG00000045365	ENSMUSG00000048109	Rbm15b	Rbm15	4	1.734E-006	0.0009									Euteleostomi
ENSMUSG00000035478	ENSMUSG00000024513	Mbd3	Mbd2	3	0.0008	0.0018									Vertebrata
ENSMUSG00000044186	ENSMUSG00000015579	Nkx2-6	Nkx2-5	3	8.025E-006	0.0005									Euteleostomi
ENSMUSG00000042532	ENSMUSG00000015341	Golga7b	Golga7	4	7.830E-008	1.817E-005									Vertebrata
ENSMUSG00000020893	ENSMUSG00000055866	Per1	Per2	5	0.1804	0.0046									Euteleostomi
ENSMUSG00000058743	ENSMUSG00000042529	Kcnj14	Kcnj12	4	0.2540	0.0051									Vertebrata
ENSMUSG00000025478	ENSMUSG00000029121	Dpysl4	Crmp1	5	9.620E-013	6.441E-006									Vertebrata
ENSMUSG00000026771	ENSMUSG00000074424	Spopl	Gm10696	3	9.506E-006	0.0125									Vertebrata
ENSMUSG00000024304	ENSMUSG00000031962	Cdh2	Cdh15	4	4.077E-007	0.0017									Chordata
ENSMUSG00000031818	ENSMUSG00000009876	Cox4i1	Cox4i2	4	3.199E-005	5.407E-005									Euteleostomi
ENSMUSG00000079110	ENSMUSG00000058626	Capn3	Capn11	3	0.2870	0.0040									Vertebrata
