Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000055206	ENSGT00390000010667
ENSDARG00000060477	ENSGT00390000010672
ENSDARG00000087665	ENSGT00390000010674
ENSDARG00000011538	ENSGT00390000010674
ENSDARG00000078911	ENSGT00390000010687
ENSDARG00000061490	ENSGT00390000010687
ENSDARG00000002355	ENSGT00390000010693
ENSDARG00000057997	ENSGT00390000010697
ENSDARG00000075677	ENSGT00390000010698
ENSDARG00000005640	ENSGT00390000010706
ENSDARG00000089591	ENSGT00390000010711
ENSDARG00000004956	ENSGT00390000010712
ENSDARG00000015128	ENSGT00390000010721
ENSDARG00000007566	ENSGT00390000010722
ENSDARG00000052371	ENSGT00390000010724
ENSDARG00000079730	ENSGT00390000010727
ENSDARG00000032296	ENSGT00390000010734
ENSDARG00000002776	ENSGT00390000010738
ENSDARG00000052148	ENSGT00390000010743
ENSDARG00000021046	ENSGT00390000010744
ENSDARG00000038770	ENSGT00390000010750
ENSDARG00000027461	ENSGT00390000010750
ENSDARG00000056178	ENSGT00390000010760
ENSDARG00000096310	ENSGT00390000010767
ENSDARG00000018891	ENSGT00390000010768
ENSDARG00000011175	ENSGT00390000010770
ENSDARG00000038834	ENSGT00390000010773
ENSDARG00000053449	ENSGT00390000010775
ENSDARG00000094191	ENSGT00390000010777
ENSDARG00000053609	ENSGT00390000010778
ENSDARG00000073926	ENSGT00390000010789
ENSDARG00000044093	ENSGT00390000010799
ENSDARG00000003027	ENSGT00390000010811
ENSDARG00000019572	ENSGT00390000010815
ENSDARG00000043260	ENSGT00390000010821
ENSDARG00000023950	ENSGT00390000010822
ENSDARG00000075177	ENSGT00390000010825
ENSDARG00000076903	ENSGT00390000010827
ENSDARG00000057714	ENSGT00390000010830
ENSDARG00000025346	ENSGT00390000010852
ENSDARG00000073883	ENSGT00390000010858
ENSDARG00000031720	ENSGT00390000010858
ENSDARG00000007024	ENSGT00390000010863
ENSDARG00000070607	ENSGT00390000010866
ENSDARG00000044766	ENSGT00390000010868
ENSDARG00000055610	ENSGT00390000010872
ENSDARG00000029459	ENSGT00390000010887
ENSDARG00000035725	ENSGT00390000010887
ENSDARG00000044584	ENSGT00390000010888
ENSDARG00000060569	ENSGT00390000010899
ENSDARG00000044404	ENSGT00390000010922
ENSDARG00000040607	ENSGT00390000010923
ENSDARG00000070429	ENSGT00390000010925
ENSDARG00000092825	ENSGT00390000010932
ENSDARG00000034001	ENSGT00390000010938
ENSDARG00000043031	ENSGT00390000010950
ENSDARG00000091031	ENSGT00390000010974
ENSDARG00000037142	ENSGT00390000010980
ENSDARG00000038176	ENSGT00390000010986
ENSDARG00000095577	ENSGT00390000010986
ENSDARG00000033597	ENSGT00390000010991
ENSDARG00000060668	ENSGT00390000010992
ENSDARG00000040747	ENSGT00390000010992
ENSDARG00000004891	ENSGT00390000010993
ENSDARG00000061472	ENSGT00390000010998
ENSDARG00000055591	ENSGT00390000011000
ENSDARG00000071410	ENSGT00390000011006
ENSDARG00000068738	ENSGT00390000011010
ENSDARG00000056650	ENSGT00390000011024
ENSDARG00000040046	ENSGT00390000011027
ENSDARG00000031243	ENSGT00390000011027
ENSDARG00000059636	ENSGT00390000011031
ENSDARG00000021555	ENSGT00390000011034
ENSDARG00000045351	ENSGT00390000011053
ENSDARG00000021582	ENSGT00390000011067
ENSDARG00000059857	ENSGT00390000011072
ENSDARG00000079659	ENSGT00390000011073
ENSDARG00000036009	ENSGT00390000011081
ENSDARG00000044298	ENSGT00390000011084
ENSDARG00000026072	ENSGT00390000011085
ENSDARG00000086271	ENSGT00390000011103
ENSDARG00000043137	ENSGT00390000011115
ENSDARG00000017562	ENSGT00390000011116
ENSDARG00000035175	ENSGT00390000011127
ENSDARG00000017190	ENSGT00390000011137
ENSDARG00000079784	ENSGT00390000011144
ENSDARG00000070040	ENSGT00390000011152
ENSDARG00000023104	ENSGT00390000011159
ENSDARG00000010831	ENSGT00390000011163
ENSDARG00000057677	ENSGT00390000011171
ENSDARG00000022315	ENSGT00390000011172
ENSDARG00000089570	ENSGT00390000011174
ENSDARG00000045422	ENSGT00390000011176
ENSDARG00000042517	ENSGT00390000011179
ENSDARG00000016280	ENSGT00390000011180
ENSDARG00000061505	ENSGT00390000011204
ENSDARG00000024037	ENSGT00390000011206
ENSDARG00000077698	ENSGT00390000011216
ENSDARG00000017612	ENSGT00390000011219
ENSDARG00000077515	ENSGT00390000011225
ENSDARG00000056978	ENSGT00390000011225
ENSDARG00000026865	ENSGT00390000011228
ENSDARG00000079869	ENSGT00390000011228
ENSDARG00000086300	ENSGT00390000011228
ENSDARG00000027938	ENSGT00390000011230
ENSDARG00000039661	ENSGT00390000011245
ENSDARG00000075618	ENSGT00390000011245
ENSDARG00000022728	ENSGT00390000011249
ENSDARG00000034773	ENSGT00390000011258
ENSDARG00000054414	ENSGT00390000011270
ENSDARG00000051989	ENSGT00390000011272
ENSDARG00000031680	ENSGT00390000011275
ENSDARG00000015563	ENSGT00390000011286
ENSDARG00000040678	ENSGT00390000011294
ENSDARG00000026762	ENSGT00390000011295
ENSDARG00000068125	ENSGT00390000011296
ENSDARG00000055679	ENSGT00390000011297
ENSDARG00000086561	ENSGT00390000011309
ENSDARG00000025679	ENSGT00390000011316
ENSDARG00000013623	ENSGT00390000011336
ENSDARG00000045132	ENSGT00390000011336
ENSDARG00000020041	ENSGT00390000011343
ENSDARG00000076939	ENSGT00390000011354
ENSDARG00000012495	ENSGT00390000011359
ENSDARG00000036820	ENSGT00390000011364
ENSDARG00000017741	ENSGT00390000011365
ENSDARG00000041332	ENSGT00390000011368
ENSDARG00000037652	ENSGT00390000011370
ENSDARG00000008805	ENSGT00390000011376
ENSDARG00000000760	ENSGT00390000011381
ENSDARG00000054777	ENSGT00390000011383
ENSDARG00000060398	ENSGT00390000011390
ENSDARG00000020015	ENSGT00390000011401
ENSDARG00000001220	ENSGT00390000011403
ENSDARG00000052471	ENSGT00390000011405
ENSDARG00000008637	ENSGT00390000011412
ENSDARG00000045733	ENSGT00390000011417
ENSDARG00000061061	ENSGT00390000011424
ENSDARG00000010738	ENSGT00390000011435
ENSDARG00000005128	ENSGT00390000011439
ENSDARG00000038593	ENSGT00390000011447
ENSDARG00000079570	ENSGT00390000011447
ENSDARG00000070081	ENSGT00390000011447
ENSDARG00000039957	ENSGT00390000011447
ENSDARG00000040163	ENSGT00390000011466
ENSDARG00000034982	ENSGT00390000011475
ENSDARG00000024311	ENSGT00390000011476
ENSDARG00000090250	ENSGT00390000011483
ENSDARG00000031985	ENSGT00390000011500
ENSDARG00000061462	ENSGT00390000011517
ENSDARG00000075765	ENSGT00390000011521
ENSDARG00000010078	ENSGT00390000011529
ENSDARG00000032743	ENSGT00390000011536
ENSDARG00000071594	ENSGT00390000011552
ENSDARG00000070119	ENSGT00390000011553
ENSDARG00000087611	ENSGT00390000011559
ENSDARG00000007377	ENSGT00390000011560
ENSDARG00000061274	ENSGT00390000011570
ENSDARG00000062752	ENSGT00390000011576
ENSDARG00000019487	ENSGT00390000011580
ENSDARG00000045025	ENSGT00390000011581
ENSDARG00000059171	ENSGT00390000011598
ENSDARG00000088268	ENSGT00390000011600
ENSDARG00000063914	ENSGT00390000011605
ENSDARG00000022493	ENSGT00390000011606
ENSDARG00000020473	ENSGT00390000011608
ENSDARG00000036239	ENSGT00390000011613
ENSDARG00000078217	ENSGT00390000011617
ENSDARG00000015199	ENSGT00390000011617
ENSDARG00000009958	ENSGT00390000011617
ENSDARG00000023003	ENSGT00390000011619
ENSDARG00000075732	ENSGT00390000011620
ENSDARG00000073867	ENSGT00390000011631
ENSDARG00000037008	ENSGT00390000011639
ENSDARG00000088857	ENSGT00390000011644
ENSDARG00000057708	ENSGT00390000011648
ENSDARG00000039354	ENSGT00390000011654
ENSDARG00000062983	ENSGT00390000011669
ENSDARG00000071040	ENSGT00390000011674
ENSDARG00000014101	ENSGT00390000011684
ENSDARG00000076444	ENSGT00390000011700
ENSDARG00000070957	ENSGT00390000011700
ENSDARG00000038360	ENSGT00390000011705
ENSDARG00000035810	ENSGT00390000011709
ENSDARG00000045359	ENSGT00390000011717
ENSDARG00000019300	ENSGT00390000011724
ENSDARG00000058354	ENSGT00390000011725
ENSDARG00000023220	ENSGT00390000011725
ENSDARG00000062042	ENSGT00390000011730
ENSDARG00000060445	ENSGT00390000011734
ENSDARG00000059816	ENSGT00390000011740
ENSDARG00000070046	ENSGT00390000011748
ENSDARG00000012672	ENSGT00390000011749
ENSDARG00000074691	ENSGT00390000011769
ENSDARG00000043856	ENSGT00390000011776
ENSDARG00000042899	ENSGT00390000011781
ENSDARG00000090191	ENSGT00390000011804
ENSDARG00000006345	ENSGT00390000011810
ENSDARG00000027515	ENSGT00390000011821
ENSDARG00000040237	ENSGT00390000011828
ENSDARG00000031756	ENSGT00390000011828
ENSDARG00000060745	ENSGT00390000011831
ENSDARG00000036144	ENSGT00390000011846
ENSDARG00000002670	ENSGT00390000011854
ENSDARG00000004158	ENSGT00390000011855
ENSDARG00000031956	ENSGT00390000011855
ENSDARG00000020820	ENSGT00390000011856
ENSDARG00000004130	ENSGT00390000011860
ENSDARG00000044972	ENSGT00390000011863
ENSDARG00000019496	ENSGT00390000011864
ENSDARG00000042644	ENSGT00390000011877
ENSDARG00000033579	ENSGT00390000011879
ENSDARG00000060005	ENSGT00390000011879
ENSDARG00000069085	ENSGT00390000011888
ENSDARG00000038348	ENSGT00390000011890
ENSDARG00000079000	ENSGT00390000011891
ENSDARG00000060554	ENSGT00390000011892
ENSDARG00000044135	ENSGT00390000011897
ENSDARG00000069241	ENSGT00390000011905
ENSDARG00000075444	ENSGT00390000011906
ENSDARG00000013095	ENSGT00390000011908
ENSDARG00000022939	ENSGT00390000011918
ENSDARG00000003308	ENSGT00390000011922
ENSDARG00000019478	ENSGT00390000011932
ENSDARG00000038052	ENSGT00390000011933
ENSDARG00000037390	ENSGT00390000011933
ENSDARG00000077500	ENSGT00390000011938
ENSDARG00000092123	ENSGT00390000011947
ENSDARG00000028435	ENSGT00390000011958
ENSDARG00000071419	ENSGT00390000011960
ENSDARG00000056468	ENSGT00390000011960
ENSDARG00000034988	ENSGT00390000011960
ENSDARG00000020136	ENSGT00390000011980
ENSDARG00000077790	ENSGT00390000011987
ENSDARG00000037838	ENSGT00390000012005
ENSDARG00000000935	ENSGT00390000012005
ENSDARG00000088319	ENSGT00390000012014
ENSDARG00000007344	ENSGT00390000012014
ENSDARG00000053386	ENSGT00390000012017
ENSDARG00000031203	ENSGT00390000012029
ENSDARG00000058062	ENSGT00390000012030
ENSDARG00000044566	ENSGT00390000012034
ENSDARG00000038439	ENSGT00390000012034
ENSDARG00000004037	ENSGT00390000012040
ENSDARG00000029187	ENSGT00390000012042
ENSDARG00000055759	ENSGT00390000012058
ENSDARG00000043446	ENSGT00390000012058
ENSDARG00000087273	ENSGT00390000012060
ENSDARG00000059743	ENSGT00390000012062
ENSDARG00000041503	ENSGT00390000012063
ENSDARG00000069673	ENSGT00390000012069
ENSDARG00000016177	ENSGT00390000012071
ENSDARG00000020001	ENSGT00390000012078
ENSDARG00000058984	ENSGT00390000012078
ENSDARG00000016010	ENSGT00390000012080
ENSDARG00000013382	ENSGT00390000012084
ENSDARG00000037067	ENSGT00390000012136
ENSDARG00000035871	ENSGT00390000012138
ENSDARG00000021398	ENSGT00390000012141
ENSDARG00000039322	ENSGT00390000012141
ENSDARG00000052527	ENSGT00390000012141
ENSDARG00000013542	ENSGT00390000012157
ENSDARG00000044480	ENSGT00390000012182
ENSDARG00000040965	ENSGT00390000012186
ENSDARG00000058079	ENSGT00390000012195
ENSDARG00000062650	ENSGT00390000012204
ENSDARG00000009681	ENSGT00390000012207
ENSDARG00000090429	ENSGT00390000012215
ENSDARG00000039197	ENSGT00390000012217
ENSDARG00000052480	ENSGT00390000012228
ENSDARG00000061211	ENSGT00390000012235
ENSDARG00000040479	ENSGT00390000012242
ENSDARG00000039008	ENSGT00390000012245
ENSDARG00000094003	ENSGT00390000012245
ENSDARG00000086184	ENSGT00390000012248
ENSDARG00000061819	ENSGT00390000012250
ENSDARG00000022652	ENSGT00390000012257
ENSDARG00000071506	ENSGT00390000012263
ENSDARG00000062695	ENSGT00390000012263
ENSDARG00000087146	ENSGT00390000012267
ENSDARG00000076920	ENSGT00390000012269
ENSDARG00000041252	ENSGT00390000012296
ENSDARG00000019706	ENSGT00390000012305
ENSDARG00000055973	ENSGT00390000012305
ENSDARG00000077070	ENSGT00390000012318
ENSDARG00000053452	ENSGT00390000012331
ENSDARG00000039477	ENSGT00390000012336
ENSDARG00000051854	ENSGT00390000012337
ENSDARG00000042509	ENSGT00390000012340
ENSDARG00000069808	ENSGT00390000012341
ENSDARG00000059911	ENSGT00390000012346
ENSDARG00000042522	ENSGT00390000012351
ENSDARG00000093286	ENSGT00390000012355
ENSDARG00000076719	ENSGT00390000012355
ENSDARG00000039513	ENSGT00390000012368
ENSDARG00000076937	ENSGT00390000012377
ENSDARG00000059773	ENSGT00390000012399
ENSDARG00000077751	ENSGT00390000012406
ENSDARG00000017771	ENSGT00390000012411
ENSDARG00000036784	ENSGT00390000012419
ENSDARG00000097310	ENSGT00390000012420
ENSDARG00000087165	ENSGT00390000012429
ENSDARG00000057368	ENSGT00390000012433
ENSDARG00000038664	ENSGT00390000012435
ENSDARG00000013009	ENSGT00390000012439
ENSDARG00000000540	ENSGT00390000012446
ENSDARG00000008593	ENSGT00390000012474
ENSDARG00000006686	ENSGT00390000012479
ENSDARG00000043502	ENSGT00390000012482
ENSDARG00000027357	ENSGT00390000012483
ENSDARG00000079745	ENSGT00390000012485
ENSDARG00000030913	ENSGT00390000012485
ENSDARG00000055022	ENSGT00390000012488
ENSDARG00000053087	ENSGT00390000012490
ENSDARG00000008947	ENSGT00390000012493
ENSDARG00000026829	ENSGT00390000012498
ENSDARG00000056859	ENSGT00390000012501
ENSDARG00000019156	ENSGT00390000012508
ENSDARG00000007171	ENSGT00390000012526
ENSDARG00000086114	ENSGT00390000012526
ENSDARG00000036076	ENSGT00390000012529
ENSDARG00000025375	ENSGT00390000012547
ENSDARG00000009214	ENSGT00390000012548
ENSDARG00000052300	ENSGT00390000012548
ENSDARG00000018810	ENSGT00390000012556
ENSDARG00000052121	ENSGT00390000012559
ENSDARG00000035918	ENSGT00390000012561
ENSDARG00000042671	ENSGT00390000012568
ENSDARG00000059373	ENSGT00390000012569
ENSDARG00000055900	ENSGT00390000012572
ENSDARG00000041129	ENSGT00390000012572
ENSDARG00000069397	ENSGT00390000012572
ENSDARG00000036903	ENSGT00390000012588
ENSDARG00000021293	ENSGT00390000012605
ENSDARG00000075000	ENSGT00390000012618
ENSDARG00000012294	ENSGT00390000012618
ENSDARG00000067777	ENSGT00390000012620
ENSDARG00000015997	ENSGT00390000012629
ENSDARG00000069504	ENSGT00390000012630
ENSDARG00000003151	ENSGT00390000012652
ENSDARG00000055885	ENSGT00390000012654
ENSDARG00000035330	ENSGT00390000012659
ENSDARG00000035505	ENSGT00390000012665
ENSDARG00000029600	ENSGT00390000012666
ENSDARG00000044942	ENSGT00390000012679
ENSDARG00000007774	ENSGT00390000012703
ENSDARG00000092716	ENSGT00390000012703
ENSDARG00000042833	ENSGT00390000012719
ENSDARG00000033928	ENSGT00390000012721
ENSDARG00000074909	ENSGT00390000012728
ENSDARG00000058370	ENSGT00390000012731
ENSDARG00000056550	ENSGT00390000012733
ENSDARG00000056932	ENSGT00390000012739
ENSDARG00000071425	ENSGT00390000012745
ENSDARG00000079824	ENSGT00390000012754
ENSDARG00000043843	ENSGT00390000012756
ENSDARG00000042799	ENSGT00390000012765
ENSDARG00000037079	ENSGT00390000012785
ENSDARG00000074985	ENSGT00390000012802
ENSDARG00000079881	ENSGT00390000012832
ENSDARG00000060323	ENSGT00390000012837
ENSDARG00000022675	ENSGT00390000012840
ENSDARG00000063076	ENSGT00390000012850
ENSDARG00000059622	ENSGT00390000012857
ENSDARG00000003527	ENSGT00390000012859
ENSDARG00000069649	ENSGT00390000012863
ENSDARG00000045481	ENSGT00390000012875
ENSDARG00000023815	ENSGT00390000012877
ENSDARG00000052604	ENSGT00390000012886
ENSDARG00000058221	ENSGT00390000012898
ENSDARG00000059150	ENSGT00390000012901
ENSDARG00000043559	ENSGT00390000012903
ENSDARG00000053917	ENSGT00390000012906
ENSDARG00000090821	ENSGT00390000012914
ENSDARG00000011146	ENSGT00390000012916
ENSDARG00000041250	ENSGT00390000012918
ENSDARG00000016161	ENSGT00390000012924
ENSDARG00000033533	ENSGT00390000012929
ENSDARG00000090616	ENSGT00390000012935
ENSDARG00000040971	ENSGT00390000012937
ENSDARG00000033609	ENSGT00390000012937
ENSDARG00000044638	ENSGT00390000012937
ENSDARG00000052535	ENSGT00390000012939
ENSDARG00000016463	ENSGT00390000012948
ENSDARG00000033171	ENSGT00390000012948
ENSDARG00000035167	ENSGT00390000012955
ENSDARG00000058597	ENSGT00390000012959
ENSDARG00000088463	ENSGT00390000012961
ENSDARG00000029533	ENSGT00390000012976
ENSDARG00000055360	ENSGT00390000012979
ENSDARG00000026655	ENSGT00390000012980
ENSDARG00000070834	ENSGT00390000012981
ENSDARG00000034975	ENSGT00390000012992
ENSDARG00000076487	ENSGT00390000013008
ENSDARG00000092290	ENSGT00390000013015
ENSDARG00000076870	ENSGT00390000013029
ENSDARG00000076005	ENSGT00390000013029
ENSDARG00000074800	ENSGT00390000013029
ENSDARG00000059046	ENSGT00390000013040
ENSDARG00000089877	ENSGT00390000013043
ENSDARG00000053505	ENSGT00390000013049
ENSDARG00000063912	ENSGT00390000013064
ENSDARG00000045487	ENSGT00390000013067
ENSDARG00000023303	ENSGT00390000013068
ENSDARG00000020475	ENSGT00390000013068
ENSDARG00000022788	ENSGT00390000013069
ENSDARG00000035776	ENSGT00390000013073
ENSDARG00000060282	ENSGT00390000013075
ENSDARG00000037647	ENSGT00390000013075
ENSDARG00000035949	ENSGT00390000013076
ENSDARG00000032087	ENSGT00390000013080
ENSDARG00000068601	ENSGT00390000013091
ENSDARG00000034222	ENSGT00390000013092
ENSDARG00000068759	ENSGT00390000013098
ENSDARG00000022410	ENSGT00390000013106
ENSDARG00000036915	ENSGT00390000013112
ENSDARG00000026902	ENSGT00390000013113
ENSDARG00000092478	ENSGT00390000013122
ENSDARG00000060991	ENSGT00390000013127
ENSDARG00000042005	ENSGT00390000013141
ENSDARG00000067560	ENSGT00390000013143
ENSDARG00000015123	ENSGT00390000013146
ENSDARG00000023861	ENSGT00390000013146
ENSDARG00000005464	ENSGT00390000013146
ENSDARG00000040717	ENSGT00390000013151
ENSDARG00000038378	ENSGT00390000013152
ENSDARG00000002264	ENSGT00390000013158
ENSDARG00000057075	ENSGT00390000013159
ENSDARG00000006924	ENSGT00390000013163
ENSDARG00000019501	ENSGT00390000013164
ENSDARG00000011819	ENSGT00390000013164
ENSDARG00000055698	ENSGT00390000013164
ENSDARG00000060785	ENSGT00390000013164
ENSDARG00000055970	ENSGT00390000013172
ENSDARG00000069807	ENSGT00390000013174
ENSDARG00000076755	ENSGT00390000013178
ENSDARG00000068247	ENSGT00390000013180
ENSDARG00000020822	ENSGT00390000013187
ENSDARG00000045543	ENSGT00390000013208
ENSDARG00000037855	ENSGT00390000013228
ENSDARG00000052565	ENSGT00390000013235
ENSDARG00000045416	ENSGT00390000013236
ENSDARG00000051816	ENSGT00390000013249
ENSDARG00000045017	ENSGT00390000013253
ENSDARG00000014139	ENSGT00390000013264
ENSDARG00000091851	ENSGT00390000013266
ENSDARG00000078835	ENSGT00390000013268
ENSDARG00000069328	ENSGT00390000013269
ENSDARG00000055474	ENSGT00390000013271
ENSDARG00000039913	ENSGT00390000013276
ENSDARG00000006869	ENSGT00390000013283
ENSDARG00000075346	ENSGT00390000013284
ENSDARG00000042659	ENSGT00390000013297
ENSDARG00000059835	ENSGT00390000013298
ENSDARG00000033367	ENSGT00390000013305
ENSDARG00000062307	ENSGT00390000013311
ENSDARG00000058508	ENSGT00390000013319
ENSDARG00000042448	ENSGT00390000013327
ENSDARG00000060442	ENSGT00390000013329
ENSDARG00000075273	ENSGT00390000013335
ENSDARG00000027465	ENSGT00390000013337
ENSDARG00000036811	ENSGT00390000013347
ENSDARG00000068708	ENSGT00390000013347
ENSDARG00000040988	ENSGT00390000013354
ENSDARG00000067613	ENSGT00390000013355
ENSDARG00000006397	ENSGT00390000013359
ENSDARG00000075584	ENSGT00390000013367
ENSDARG00000077494	ENSGT00390000013368
ENSDARG00000059855	ENSGT00390000013370
ENSDARG00000074996	ENSGT00390000013374
ENSDARG00000089921	ENSGT00390000013390
ENSDARG00000014289	ENSGT00390000013399
ENSDARG00000060361	ENSGT00390000013405
ENSDARG00000043509	ENSGT00390000013411
ENSDARG00000089939	ENSGT00390000013414
ENSDARG00000023759	ENSGT00390000013415
ENSDARG00000070452	ENSGT00390000013419
ENSDARG00000043944	ENSGT00390000013422
ENSDARG00000075345	ENSGT00390000013433
ENSDARG00000044265	ENSGT00390000013443
ENSDARG00000020242	ENSGT00390000013444
ENSDARG00000052652	ENSGT00390000013444
ENSDARG00000042544	ENSGT00390000013448
ENSDARG00000007347	ENSGT00390000013448
ENSDARG00000045123	ENSGT00390000013463
ENSDARG00000069500	ENSGT00390000013468
ENSDARG00000016611	ENSGT00390000013474
ENSDARG00000043497	ENSGT00390000013474
ENSDARG00000095157	ENSGT00390000013475
ENSDARG00000088844	ENSGT00390000013479
ENSDARG00000074337	ENSGT00390000013479
ENSDARG00000079012	ENSGT00390000013479
ENSDARG00000013340	ENSGT00390000013481
ENSDARG00000070453	ENSGT00390000013481
ENSDARG00000093805	ENSGT00390000013482
ENSDARG00000017049	ENSGT00390000013486
ENSDARG00000015053	ENSGT00390000013494
ENSDARG00000079712	ENSGT00390000013505
ENSDARG00000079502	ENSGT00390000013505
ENSDARG00000061992	ENSGT00390000013515
ENSDARG00000012336	ENSGT00390000013518
ENSDARG00000079244	ENSGT00390000013520
ENSDARG00000052343	ENSGT00390000013532
ENSDARG00000076362	ENSGT00390000013544
ENSDARG00000078658	ENSGT00390000013549
ENSDARG00000045705	ENSGT00390000013550
ENSDARG00000056184	ENSGT00390000013552
ENSDARG00000025302	ENSGT00390000013552
ENSDARG00000089369	ENSGT00390000013574
ENSDARG00000090675	ENSGT00390000013578
ENSDARG00000061005	ENSGT00390000013581
ENSDARG00000079474	ENSGT00390000013593
ENSDARG00000079870	ENSGT00390000013601
ENSDARG00000053496	ENSGT00390000013608
ENSDARG00000032242	ENSGT00390000013611
ENSDARG00000028614	ENSGT00390000013613
ENSDARG00000045348	ENSGT00390000013620
ENSDARG00000007715	ENSGT00390000013639
ENSDARG00000076657	ENSGT00390000013640
ENSDARG00000051926	ENSGT00390000013640
